whc_id;nombre;pais;categoria;criterios;lat;lon;n_componentes
1648;Kong mosque;Ivory Coast;cultural;(ii) (iv);9.1491987;-4.6094513;9
1650;Portico di Santo Stefano;Italy;cultural;(iv);44.4860795;11.3543082;14
1653;Ivindo National Park;Gabon;natural;(ix);0.088;12.63;1
1654;Belomorsk petroglyphs;Russia;cultural;(iii);64.4946;34.6951;3
1656;Old Synagogue (Erfurt);Germany;cultural;(iv);50.9786;11.0293;5
1657;Volcanoes and Forests of Mount Pelée and the Pitons of Northern Martinique;France;natural;(viii) (x);14.7582;-61.0731;1
1658;Old town of Kuldīga;Latvia;cultural;(v);56.9675;21.970555555555;1
1660;Aggersborg;Denmark;cultural;(iii) (iv);56.995608250588;9.2549042690867;10
1661;Modernist Kaunas: Architecture of Optimism, 1919-1939;Lithuania;cultural;(iv);54.896944;23.929167;1
1662;Si Thep historical park;Thailand;cultural;(ii) (iii);15.46658533;101.15009308;1
1663;Takalik Abaj;Guatemala;cultural;(ii) (iii);14.645833333333;-91.736111111111;1
1665;Cultural Landscape of Old Tea Forests of the Jingmai Mountain in Pu’er;People's Republic of China;cultural;(iii) (iv) (v);22.201885;100.014545;1
1666;Gaya Tumuli;South Korea;cultural;(iii);35.237263888889;128.873725;1
1667;Koh Ker;Cambodia;cultural;(ii);13.78333333;104.53333333;1
1668;Robat Karim Stone Caravanserai;Iran;cultural;(ii) (iii);35.458166666667;50.974555555556;39
1669;Gordion;Turkey;cultural;(iii);39.6504791;31.9784831;2
1670;Sacred Ensembles of the Hoysalas;India;cultural;(i) (ii) (iv);13.212453;75.994072;1
1671;The Cosmological Axis of Yogyakarta and its Historic Landmarks;Indonesia;cultural;;-7.8013889;110.3647778;1
1673;Vjetrenica;Bosnia and Herzegovina;natural;(vii) (x);42.845833333333;17.983888888889;1
1675;Silk Roads: Zarafshan-Karakum Corridor;Uzbekistan;cultural;(ii) (iii) (v);39.441488888889;69.685558333333;3
1676;Human Rights, Liberation and Reconciliation: Nelson Mandela Legacy Sites;South Africa;cultural;(vi);-26.043536111111;28.053616666667;19
1678;Astronomical Observatory of the University of Kazan;Russia;cultural;(ii) (iv);55.79083333;49.11916667;3
1680;Jodensavanne;Suriname;cultural;(iv) (vi);5.4132770237679;-54.952979323445;1
1681;Navy Petty-Officers School of Mechanics;Argentina;cultural;(vi);-34.53841667;-58.46361111;2
1683;Eise Eisinga Planetarium;Netherlands;cultural;(iv);53.187375;5.5437527777778;1
1685;Tigrovaya Balka Nature Reserve;Tajikistan;natural;(ix);37.25;68.5;1
1686;Anticosti;Canada;natural;(viii);49.538611111111;-63.245277777778;1
1687;Tell es-Sultan;Palestine;cultural;(iii) (iv);31.87171944;35.44456389;1
1688;Cultural Landscape of Kenozero Lake;Russia;cultural;(iii);61.928;38.172611;1
1689;Fort Ancient;United States;cultural;(iii) (vi);39.407783333333;-84.090252777778;3
1692;Evaporitic Karst and Caves of Northern Apennines;Italy;natural;(viii);44.379944444444;10.388916666667;1
1693;Cold Winter Deserts of Turan;Kazakhstan;natural;(ix) (x);44.025833333333;79.034166666667;3
1694;Wooden Hypostyle Mosques of Medieval Anatolia;Turkey;cultural;(ii) (iv);38.755036111111;30.529575;1
1695;Zagori;Greece;cultural;(v);39.8667;20.7;1
1696;Cultural Landscape of Khinalig People and “Köç Yolu” Transhumance Route;Azerbaijan;cultural;(iii) (v);40.7059;48.8854;1
1697;Nyungwe Forest;Rwanda;natural;(x);-2.5282157;29.2758463;1
1698;Nishimikawa Placer Gold Mine;Japan;cultural;(iv);37.9125965;138.3246014;2
1699;'Uruq Bani Ma'arid;Saudi Arabia;natural;(vii) (ix) (x);19.336944444444;45.903888888889;1
1700;Sirwah;Yemen;cultural;(iii) (iv);15.451778;45.018117;8
1702;Rachid Karami International Fair;Lebanon;cultural;(ii) (iv);34.439613877496;35.825911341023;1
1703;historical city centre of Odesa;Ukraine;cultural;(ii) (iv);46.485;30.741;1
1704;Huichol route to Huiricuta;Mexico;cultural;(iii) (vi);22.15;-104.16666666667;2
1705;Residence Ensemble Schwerin;Germany;cultural;(iv);53.62417;11.41889;1
1707;Marquesas Islands;France;mixto;(iii) (v) (vii) (ix) (x);-8.9;-139.6;1
1708;Appian Way;Italy;cultural;(i) (iii) (iv) (v) (vi);41.841389;12.5325;1
1709;Murujuga National Park;Australia;cultural;(i) (iii) (v);-20.58333333;116.83333333;2
1711;Maidam;India;cultural;(v);26.943611111111;94.875;2
1712;Qaryat al-Faw;Saudi Arabia;cultural;(v);19.7833;45.15;1
1713;Royal Court of Tiébélé;Burkina Faso;cultural;(iii) (vi);11.089722222222;-0.96155555555556;1
1714;Central Axis of Beijing;People's Republic of China;cultural;(i) (iii) (iv) (vi);39.899638888889;116.39160833333;1
1716;Ecbatana;Iran;cultural;(i) (ii) (iii) (iv);34.8065;48.516247;2
1718;Limes Dacicus;Romania;cultural;(ii) (iii) (iv);47.180789;23.159411;1
1720;Ruins of Gedi;Kenya;cultural;(ii) (iii) (iv);-3.3091666666667;40.016666666667;1
1721;Umm el-Jimal;Jordan;cultural;(v) (vi);32.326666666667;36.369722222222;1
1722;Flow Country;United Kingdom;natural;(ix) (x);58.3715;-3.65845;1
1723;The Emergence of Modern Humans: The Pleistocene occupation sites of South Africa;South Africa;cultural;(iii) (iv) (v);-32.386389;18.4525;3
1725;Megaliths of Carnac and of the shores of Morbihan;France;cultural;(i) (iv);47.616111111111;-3.0872222222222;1
1726;The Palaces of King Ludwig II of Bavaria: Neuschwanstein, Linderhof, Schachen and Herrenchiemsee;Germany;cultural;(iv);47.557488888889;10.749441944444;5
1728;;Denmark;natural;(viii);54.964167;12.552222;1
1730;Monte Baranta;Italy;cultural;(iii);40.631933;8.396644;4
1731;Sardis;Turkey;cultural;(iii);38.488314;28.040286;4
1732;The Complex of Yen Tu Monuments and Landscape;Vietnam;cultural;(iii) (vi);21.0768;106.719;1
1733;Zominthos;Greece;cultural;(ii) (iii) (iv) (vi);35.24869444;24.88713889;6
1734;Forest Research Institute Malaysia Forest Park Selangor;Malaysia;cultural;(iv);3.2333333333333;101.63333333333;1
1735;Jabal Al Fayah;United Arab Emirates;cultural;(iii) (iv);25.111404;55.838957;1
1736;Western Xia Mausoleums;People's Republic of China;cultural;(ii) (iii);38.435035;105.987167;1
1739;Maratha Military Landscapes of India;India;cultural;(iv) (vi);20.7225;73.9425;1
1740;Petroglyphs along the Bangucheon Stream;South Korea;cultural;(i) (iii);35.60845;129.17399722222;1
1743;Kapova Cave;Russia;cultural;(iii);53.044444444444;57.063888888889;1
1744;Prehistoric Sites of the Khorramabad Valley;Iran;cultural;(iii);33.466666666667;48.316666666667;6
1745;Diy-Gid-Biy;Cameroon;cultural;(iii);10.91666667;13.83333333;1
1746;Gola-Tiwai complex;Sierra Leone;natural;(ix) (x);7.3666666666667;-11.2;4
1747;Cavernas do Peruaçu Environmental Protection Area;Brazil;natural;(vii) (viii);-14.9;-44.05;1
1748;Cambodian Memorial Sites: From centres of repression to places of peace and reflection;Cambodia;cultural;(vi);11.484388888889;104.90196944444;2
1749;Tell Umm el-'Amr;Palestine;cultural;(ii) (iii) (vi);31.447222222222;34.366388888889;2
