whc_id;nombre;pais;categoria;lat;lon
669;;Spain;cultural;42.598583333333;-5.5718888888889
669;;Spain;cultural;42.586194444444;-5.57
669;;Spain;cultural;42.594027777778;-5.5731666666667
669;;Spain;cultural;42.596555555556;-5.5767777777778
669;;Spain;cultural;42.596611111111;-5.5765277777778
669;;Spain;cultural;42.596916666667;-5.5753333333333
669;;Spain;cultural;42.596972222222;-5.5750833333333
669;;Spain;cultural;42.597027777778;-5.5749166666667
669;;Spain;cultural;42.597111111111;-5.5745277777778
669;;Spain;cultural;42.598111111111;-5.5754722222222
669;;Spain;cultural;42.597777777778;-5.5753055555556
669;;Spain;cultural;42.598694444444;-5.5765277777778
669;;Spain;cultural;42.599194444444;-5.5763055555556
669;;Spain;cultural;42.599916666667;-5.5743333333333
669;;Spain;cultural;42.600083333333;-5.5739166666667
669;;Spain;cultural;42.598861111111;-5.5717777777778
669;;Spain;cultural;42.603361111111;-5.5766666666667
669;;Spain;cultural;42.602305555556;-5.5756388888889
669;;Spain;cultural;42.618;-5.5716944444444
669;;Spain;cultural;42.603611111111;-5.5725555555556
1496;Unity Temple;United States;cultural;41.888333;-87.796667
1648;Kaouara mosque;Ivory Coast;cultural;10.0897;-5.1945
774;Stora Sjöfallet National Park;Sweden;mixto;67.566898179054;17.993649696763
1282;Decorated Farmhouses of Hälsingland;Sweden;cultural;61.707222222222;16.195833333333
1282;Decorated Farmhouses of Hälsingland;Sweden;cultural;61.707222222222;16.195833333333
1469;Jægersborg Dyrehave;Denmark;cultural;55.78443;12.56811
749;W-Arly-Pendjari Complex;Niger;natural;11.8842;2.4878
749;W-Arly-Pendjari Complex;Niger;natural;11.53;2.29
749;W-Arly-Pendjari Complex;Niger;natural;11.8842;2.4878
749;W-Arly-Pendjari Complex;Niger;natural;11.53;2.29
1660;Fyrkat;Denmark;cultural;56.62324317125;9.7704499762021
1728;;Denmark;natural;54.964167;12.552222
1660;Nonnebakken;Denmark;cultural;55.39194444;10.38916667
1416;Stevns Klint;Denmark;natural;55.2822;12.45
788;Arian Baptistry;Italy;cultural;44.418717;12.20239
788;Arian Baptistry;Italy;cultural;44.418713;12.202466
1068;Sacro Monte di Ghiffa;Italy;cultural;45.96361111;8.615
1068;Sacro Monte di Ossuccio;Italy;cultural;45.97433;9.17921
91;Palazzo di Propaganda Fide;Italy;cultural;41.904166666667;12.483305555556
1487;Palermo Cathedral;Italy;cultural;38.114444;13.356111
175;Villa Medicea del Poggio Imperiale;Italy;cultural;43.748988;11.247767
175;Villa Medici;Italy;cultural;43.75899;10.878987
175;Villa Medici;Italy;cultural;43.75861111;10.87916667
175;Villa Medici;Italy;cultural;43.759098;10.878967
1487;Martorana;Italy;cultural;38.114781;13.362866
1054;Peace Church in Świdnica;Poland;cultural;50.84625;16.49163889
1321;Le Lac villa;Switzerland;cultural;46.46841;6.82945
456;Church of Saint Nicholas Orphanos;Greece;cultural;40.637756;22.955989
456;Church of Saint Panteleimon;Greece;cultural;40.633111;22.951207
456;Hagia Sophia;Greece;cultural;40.632844444444;22.947094444444
456;Church of the Acheiropoietos;Greece;cultural;40.634974;22.947864
456;Church of Panagia Chalkeon;Greece;cultural;40.63679;22.943665
784;Historic Centre of the City of Salzburg;Austria;cultural;47.7997;13.0486
88;Qubbet el-Hawa;Egypt;cultural;24.1025;32.88888889
88;Qubbet el-Hawa;Egypt;cultural;24.103;32.8903
88;Monastery of Saint Simeon;Egypt;cultural;24.09472222;32.87577778
800;Mount Kenya National Park;Kenya;natural;-0.12388888888889;37.336666666667
800;Mount Kenya National Park;Kenya;natural;-0.12388888888889;37.336666666667
801;Lake Turkana National Parks;Kenya;natural;3.0513055555556;36.503666666667
801;Lake Turkana National Parks;Kenya;natural;3.0513055555556;36.503666666667
1274;Sanctuary of Atotonilco;Mexico;cultural;21.00499;-100.79456
791;Labna;Mexico;cultural;20.1725;-89.579
1510;Roca Partida;Mexico;natural;19.0;-112.072222
85;Les Combarelles;France;cultural;44.943611;1.042222
1283;Tour Vauban;France;cultural;48.28003;-4.59168
868;Le Puy Cathedral;France;cultural;45.04557;3.88478
1603;Saint Paul and Amsterdam;France;natural;-37.8;77.533333333333
514;Stones of Stenness;United Kingdom;cultural;58.993888888889;-3.2080555555556
1594;Jodrell Bank Observatory;United Kingdom;cultural;53.23625;-2.3071388888889
1004;Fuling Tomb;People's Republic of China;cultural;41.83293;123.58351
1110;Ruins of St. Paul's;People's Republic of China;cultural;22.197468;113.54086
1508;Rock Paintings of Hua Mountain;People's Republic of China;cultural;22.248327;107.042276
1004;Western Qing Tombs;People's Republic of China;cultural;39.36061;115.339809
334;Sanctuary of Bom Jesus de Matosinhos;Brazil;cultural;-20.507777777778;-43.860694444444
1636;Worms Synagogue Compound;Germany;cultural;49.633628888889;8.3662925
1726;The Palaces of King Ludwig II of Bavaria: Neuschwanstein, Linderhof, Schachen and Herrenchiemsee;Germany;cultural;47.557488888889;10.749441944444
1726;The Palaces of King Ludwig II of Bavaria: Neuschwanstein, Linderhof, Schachen and Herrenchiemsee;Germany;cultural;47.860428888889;12.402198888889
1726;The Palaces of King Ludwig II of Bavaria: Neuschwanstein, Linderhof, Schachen and Herrenchiemsee;Germany;cultural;47.571618888889;10.960753888889
1726;The Palaces of King Ludwig II of Bavaria: Neuschwanstein, Linderhof, Schachen and Herrenchiemsee;Germany;cultural;47.419722222222;11.1125
1636;Jewish courtyard;Germany;cultural;49.3161;8.43972
1631;Castrum Harenatium;Germany;cultural;51.8133;6.12833
430;Castra of Kösching;Germany;cultural;48.8108;11.4997
1067;Historic Centres of Stralsund and Wismar;Germany;cultural;54.3025;13.08527778
430;Kleinkastell Freimühle;Germany;cultural;48.79152;9.76359
1363;Ehrenstein neolithic site;Germany;cultural;48.4109;9.92247
900;Caucasus Biosphere Reserve;Russia;natural;43.67;39.95
1743;Kapova Cave;Russia;cultural;53.044444444444;57.063888888889
1478;Krupka Mining Landscape;Czech Republic;cultural;50.6852;13.8555
1478;Mědník Hill Mining Landscape;Czech Republic;cultural;50.4244;13.1116
1465;;France;cultural;49.059444444444;4.0030555555556
1465;;France;cultural;49.076666666667;3.9363888888889
1465;;France;cultural;49.055833333333;4.0041666666667
1465;;France;cultural;49.046111111111;4.0372222222222
1465;;France;cultural;49.240833333333;4.0511111111111
1465;;France;cultural;49.244722222222;4.0461111111111
1465;;France;cultural;49.045277777778;4.0380555555556
1465;;France;cultural;49.245;4.0427777777778
1465;;France;cultural;49.040833333333;3.9613888888889
1283;The citadel and Fort Paté et Médoc of Blaye/Cussac-Fort-Médoc;France;cultural;45.12167;-0.67333
1283;The urban enclosure, the forts of Salettes, Trois-Têtes, Randouillet and Dauphin, communication Y and the Asfeld bridge in Briançon;France;cultural;44.89639;6.64861
1283;Citadel, urban fortress and Griffon Fort in Besançon;France;cultural;47.23611;6.02694
1008;Gran Piedra;Cuba;cultural;20.011396;-75.626816
102;Naurzum Nature Reserve;Kazakhstan;cultural;51.53333333;64.43888889
1459;;Ecuador;cultural;0.59079166666667;-77.737777777778
1459;;Ecuador;cultural;0.5;-77.85
1459;Qhapaq Ñan, Andean Road System;Ecuador;cultural;0.58611111111111;-78.102747222222
1459;;Ecuador;cultural;0.54882777777778;-78.073202777778
1459;;Ecuador;cultural;0.37718333333333;-78.083969444444
1459;EC-CQ-09/CS-2011;Ecuador;cultural;-0.064030555555556;-78.202491666667
1459;EC-PGPC-12/C-2011;Ecuador;cultural;-2.3329416666667;-78.802244444444
1459;EC-AI-11/CS-2011;Ecuador;cultural;-2.3446916666667;-78.799913888889
1459;EC-EH-13/CS-2011;Ecuador;cultural;-2.5327166666667;-78.929344444444
1459;EC-LL-16/CS-2011;Ecuador;cultural;-2.8444305555556;-79.154305555556
1459;EC-CR-14/CS-2011;Ecuador;cultural;-2.7869083333333;-78.863991666667
1459;EC-MM-17/CS-2011;Ecuador;cultural;-2.8260583333333;-79.205911111111
1459;EC-HH-19/C-2011;Ecuador;cultural;-2.721525;-79.431866666667
1459;EC-PP-18/CS-2011;Ecuador;cultural;-2.7487194444444;-79.438491666667
1459;EC-SS-21/CS-2011;Ecuador;cultural;-2.9198972222222;-79.436872222222
1459;EC-SASA-20/CS-2011;Ecuador;cultural;-2.9095305555556;-79.407644444444
1459;EC-CT-23/CS-2011;Ecuador;cultural;-3.6463111111111;-79.221227777778
1459;EC-BP-22/C-2011;Ecuador;cultural;-2.6911111111111;-79.566586111111
1459;EC-CV-25/CS-2011;Ecuador;cultural;-3.7387777777778;-79.251111111111
1459;EC-SL-28/CS-2011;Ecuador;cultural;-4.5185277777778;-79.448497222222
1459;EC-QS-26/CS-2011;Ecuador;cultural;-4.3478888888889;-79.337822222222
1459;;Ecuador;cultural;0.8;-77.65
1459;;Ecuador;cultural;0.76331111111111;-77.69855
1459;;Ecuador;cultural;0.76268333333333;-77.696011111111
603;Khodzha Abdu-Derun Mausoleum;Uzbekistan;cultural;39.64169444;66.99172222
1011;St. Hripsime;Armenia;cultural;40.167019444444;44.309638888889
1167;Kerinci Seblat National Park;Indonesia;natural;-2.41666667;101.48333333
96;Church of Saint Apostles Peter and Paul;Serbia;cultural;43.15763889;20.52947222
368;Gibraltar Range National Park;Australia;natural;-29.554444444444;152.32388888889
368;Gibraltar Range National Park;Australia;natural;-29.498333333333;152.2844444
1369;Ningaloo Reef;Australia;natural;-22.739;113.628
1306;Great North Road;Australia;cultural;-33.3783;150.994
368;Nightcap National Park;Australia;natural;-28.548333333333;153.3344444
1306;Hyde Park Barracks;Australia;cultural;-33.869611111111;151.21280555556
1306;Old Government House, Parramatta;Australia;cultural;-33.8121;150.997
1306;Kingston and Arthurs Vale Historic Area;Australia;cultural;-29.053055555556;167.95861111111
368;Werrikimbe National Park;Australia;natural;-31.198333333333;152.2261111
368;Main Range National Park;Australia;natural;-28.09917;152.41806
368;Main Range National Park;Australia;natural;-27.8158;152.266
669;New church of San Miguel de Esporiz;Spain;cultural;42.793055555556;-7.8361111111111
669;Church of San Miguel de Esporiz;Spain;cultural;42.797222222222;-7.8414444444444
669;;Spain;cultural;42.804166666667;-7.7938888888889
669;;Spain;cultural;42.461555555556;-6.0474166666667
669;;Spain;cultural;42.460722222222;-6.0478888888889
669;Church of Saint Felix;Spain;cultural;42.822222;-7.43825
669;Palace of Tumbiadoiro;Spain;cultural;42.740278;-7.508333
669;Church of Saint Michael;Spain;cultural;42.831111;-7.448056
669;Church of Saint Mary;Spain;cultural;42.824333;-7.424167
669;;Spain;cultural;42.454694444444;-6.0542777777778
669;;Spain;cultural;42.454916666667;-6.0543055555556
669;;Spain;cultural;42.454972222222;-6.0545555555556
669;Church of the Saviour;Spain;cultural;42.781667;-7.403611
669;;Spain;cultural;42.455194444444;-6.0546944444444
669;;Spain;cultural;42.455472222222;-6.0554444444444
669;;Spain;cultural;42.455444444444;-6.0550833333333
669;;Spain;cultural;42.454555555556;-6.0561666666667
669;;Spain;cultural;42.454833333333;-6.0535277777778
669;;Spain;cultural;42.455166666667;-6.0536388888889
669;;Spain;cultural;42.456;-6.0543333333333
669;;Spain;cultural;42.455861111111;-6.0542222222222
669;Church of Santa Marta, Astorga;Spain;cultural;42.457638888889;-6.0565555555556
669;Church of San Bartolomé, Astorga;Spain;cultural;42.454305555556;-6.0516388888889
669;;Spain;cultural;42.45325;-6.0532777777778
669;;Spain;cultural;42.453666666667;-6.0532222222222
669;;Spain;cultural;42.455444444444;-6.0532222222222
669;;Spain;cultural;42.455611111111;-6.0533055555556
669;;Spain;cultural;42.456305555556;-6.0540277777778
669;Church of San Francisco, Astorga;Spain;cultural;42.453277777778;-6.0512222222222
669;Casa Granell, Astorga;Spain;cultural;42.456888888889;-6.0530277777778
669;;Spain;cultural;42.458222222222;-6.0509166666667
669;;Spain;cultural;42.454111111111;-6.0546666666667
669;;Spain;cultural;42.4545;-6.05525
669;;Spain;cultural;42.45425;-6.0548611111111
669;;Spain;cultural;42.453888888889;-6.0543333333333
669;;Spain;cultural;42.453638888889;-6.0539166666667
669;;Spain;cultural;42.454527777778;-6.0541388888889
669;;Spain;cultural;42.457583333333;-6.0601666666667
669;;Spain;cultural;42.454666666667;-6.0552222222222
669;;Spain;cultural;42.454333333333;-6.0554444444444
669;;Spain;cultural;42.457638888889;-6.0522222222222
669;;Spain;cultural;42.455555555556;-6.05425
669;;Spain;cultural;42.4555;-6.0572222222222
669;;Spain;cultural;42.453611111111;-6.0514722222222
669;;Spain;cultural;42.457555555556;-6.0607777777778
669;;Spain;cultural;42.456944444444;-6.0588611111111
669;;Spain;cultural;42.456472222222;-6.0553055555556
669;;Spain;cultural;42.450305555556;-6.06425
669;;Spain;cultural;42.464666666667;-6.1284444444444
669;;Spain;cultural;42.46525;-6.1320555555556
669;;Spain;cultural;42.462361111111;-6.0791388888889
669;;Spain;cultural;42.459166666667;-6.0811666666667
669;;Spain;cultural;42.460972222222;-6.1052222222222
669;Church of San Pedro, Astorga;Spain;cultural;42.459027777778;-6.0625555555556
669;;Spain;cultural;42.48975;-6.0918055555556
669;;Spain;cultural;42.497638888889;-6.1564722222222
669;;Spain;cultural;42.518972222222;-6.1257777777778
669;;Spain;cultural;42.462666666667;-6.2086111111111
669;;Spain;cultural;42.495305555556;-6.1208611111111
669;;Spain;cultural;42.527222222222;-6.1635
669;;Spain;cultural;42.493;-6.1088611111111
669;;Spain;cultural;42.549638888889;-6.1835555555556
669;;Spain;cultural;42.54125;-6.19475
669;;Spain;cultural;42.450472222222;-6.2665277777778
669;;Spain;cultural;42.457916666667;-6.316
669;;Spain;cultural;42.482083333333;-6.2826388888889
669;;Spain;cultural;42.482388888889;-6.2848888888889
669;;Spain;cultural;42.518583333333;-6.2403888888889
669;;Spain;cultural;42.499194444444;-6.4580555555556
669;;Spain;cultural;42.497861111111;-6.4559166666667
669;;Spain;cultural;42.541861111111;-6.5281944444444
669;;Spain;cultural;42.538166666667;-6.5211388888889
669;;Spain;cultural;42.537944444444;-6.5201944444444
669;;Spain;cultural;42.538361111111;-6.52125
669;;Spain;cultural;42.537583333333;-6.5185277777778
669;;Spain;cultural;42.536472222222;-6.5172777777778
669;Iglesia de San Nicolás de Bari, Molinaseca;Spain;cultural;42.537027777778;-6.5191944444444
669;;Spain;cultural;42.640555555556;-6.3598888888889
669;;Spain;cultural;42.684111111111;-6.2949444444444
669;;Spain;cultural;42.513138888889;-6.4310277777778
669;Chapel of Saint Anthony;Spain;cultural;42.891667;-7.811389
669;Church of Saint George;Spain;cultural;42.941139;-7.856944
669;;Spain;cultural;42.538583333333;-6.5894444444444
669;;Spain;cultural;42.546027777778;-6.5906944444444
669;;Spain;cultural;42.547722222222;-6.5874444444444
669;;Spain;cultural;42.508472222222;-6.6488888888889
669;;Spain;cultural;42.505527777778;-6.6498888888889
669;;Spain;cultural;42.585694444444;-6.5991666666667
669;;Spain;cultural;42.587027777778;-6.5968611111111
669;;Spain;cultural;42.523666666667;-6.592
669;;Spain;cultural;42.544861111111;-6.59
669;Church of Saint James the Great;Spain;cultural;42.84627;-7.887667
669;Church of Saint Vincent;Spain;cultural;42.894536;-7.916117
669;;Spain;cultural;42.827333333333;-7.7953888888889
669;Chapel of San Lourenzo de Pedraza;Spain;cultural;42.813333333333;-7.8633333333333
669;Church of Santa María de Pedraza;Spain;cultural;42.819583333333;-7.8651388888889
669;Church of San Miguel de Penas;Spain;cultural;42.804583333333;-7.7934722222222
669;;Spain;cultural;42.804388888889;-7.7932777777778
669;;Spain;cultural;42.520333333333;-6.6359722222222
669;;Spain;cultural;42.534805555556;-6.5645833333333
250;Gangaikonda Cholapuram;India;cultural;11.20524;79.45278
1406;Great Himalayan National Park;India;natural;31.804288;77.951021
1406;Great Himalayan National Park;India;natural;31.804288;77.951021
335;Nanda Devi National Park;India;natural;30.418611111111;79.849722222222
1444;Sri Ksetra Kingdom;Myanmar;cultural;18.81666667;95.31666667
1444;Halin;Myanmar;cultural;22.48333333;95.85
1459;;Colombia;cultural;0.8;-77.65
1459;;Colombia;cultural;0.83138888888889;-77.554444444444
1459;;Colombia;cultural;0.91333333333333;-77.567777777778
1459;;Colombia;cultural;0.91222222222222;-77.464722222222
1459;;Colombia;cultural;0.91444444444444;-77.555
1459;;Colombia;cultural;0.94583333333333;-77.454166666667
1459;;Colombia;cultural;1.0519444444444;-77.431944444444
1459;;Colombia;cultural;1.1061111111111;-77.407222222222
1459;;Colombia;cultural;1.1386111111111;-77.362777777778
1203;Horton Plains National Park;Sri Lanka;natural;6.8;80.8
140;Seri Bahlol;Pakistan;cultural;34.255475;71.950688888889
1081;Orkhon Valley;Mongolia;cultural;47.556666666667;102.83138888889
1081;Orkhon Valley;Mongolia;cultural;47.456880555556;102.73041111111
1081;Orkhon Valley;Mongolia;cultural;47.556666666667;102.83138888889
1081;Orkhon Valley;Mongolia;cultural;47.456880555556;102.73041111111
1663;Takalik Abaj;Guatemala;cultural;14.645833333333;-91.736111111111
1348;Baqirha;Syria;cultural;36.20583333;36.65944444
669;Pazo de Pedrosa;Spain;cultural;42.878056;-8.544167
669;Pazo de Monroi;Spain;cultural;42.87925;-8.5445
669;;Spain;cultural;42.340777777778;-3.6993333333333
1257;Ranomafana National Park;Madagascar;natural;-21.217;47.4553
1257;Ranomafana National Park;Madagascar;natural;-21.217;47.4553
1257;Ranomafana National Park;Madagascar;natural;-21.217;47.4553
1257;Ranomafana National Park;Madagascar;natural;-21.216944444444;47.455
1257;Ranomafana National Park;Madagascar;natural;-21.216944444444;47.455
1257;Ranomafana National Park;Madagascar;natural;-21.216944444444;47.455
722;Rice Terraces of the Philippine Cordilleras;Philippines;cultural;16.93389;121.13667
669;;Spain;cultural;42.330472222222;-3.6196666666667
669;;Spain;cultural;42.332055555556;-3.5964166666667
669;;Spain;cultural;42.338388888889;-3.7099722222222
669;House at 24 Rúa Nova street, Santiago de Compostela;Spain;cultural;42.878833;-8.543611
669;Houses at 14, 16, 17 and 19 Rúa Nova street, Santiago de Compostela;Spain;cultural;42.879167;-8.543417
669;Church of Saint Martin;Spain;cultural;42.861516910442;-8.5076457365727
669;Touriño House;Spain;cultural;42.8797;-8.543342
669;Chapel of Saint Cajetan, Santiago de Compostela;Spain;cultural;42.889444;-8.535278
669;Wayside cross of Sar;Spain;cultural;42.866339;-8.529617
669;Church of Saint Vicent, Marantes;Spain;cultural;42.957222;-8.464778
669;Chapel of Our Lady of Sorrows, Agualada;Spain;cultural;42.937875;-8.470333
669;Wayside cross in the Cemetery of Nemenzo;Spain;cultural;42.954633;-8.482533
669;Church of Saint Christine;Spain;cultural;42.954917;-8.482333
669;House of the Gil de la Peña Family;Spain;cultural;42.881389;-8.54175
669;;Spain;cultural;42.335;-3.7002222222222
669;;Spain;cultural;42.341388888889;-3.7050833333333
669;Church of Saint Mary;Spain;cultural;42.837583;-8.4975
669;hórreo de Cepeda;Spain;cultural;42.828428;-8.489611
669;hórreo de Vázquez;Spain;cultural;42.828675;-8.491653
669;hórreo de Ermelilda;Spain;cultural;42.828028;-8.490594
669;Stone Cross of Canon House of Santa María de Villestro;Spain;cultural;42.888117;-8.603569
669;Church of Saint Mary of Villestro;Spain;cultural;42.887989;-8.604783
669;Rectory House of Villestro;Spain;cultural;42.8877;-8.60465
669;Church of Saint Mary;Spain;cultural;42.9225;-8.553333
669;Chapel of Saint Lucy;Spain;cultural;42.845625;-8.52
669;Wayside Cross of Chapel of Santa Lucía, Santiago de Compostela;Spain;cultural;42.845308;-8.519933
669;Chapel of San Paio do Monte;Spain;cultural;42.887278;-8.5555
669;Church of Saint Peter de Fóra;Spain;cultural;42.881083;-8.537667
669;Church of Carmen de Abajo;Spain;cultural;42.881189;-8.552158
669;Cordero Carreta House;Spain;cultural;42.881083;-8.542675
669;Gamallo House;Spain;cultural;42.878;-8.543439
669;House at 20 Casas Reais street, Santiago de Compostela;Spain;cultural;42.881749619026;-8.5414072306678
669;Wayside Cross at Castrón Douro street, Santiago de Compostela;Spain;cultural;42.876464;-8.541125
669;Wayside Cross at Castrón Douro street, Santiago de Compostela;Spain;cultural;42.876464;-8.541125
669;Cruceiro Campo do Gaio;Spain;cultural;42.879083;-8.549639
669;;Spain;cultural;42.353666666667;-3.6674444444444
669;;Spain;cultural;42.365555555556;-3.6168333333333
669;;Spain;cultural;42.368805555556;-3.6533055555556
669;;Spain;cultural;42.386583333333;-3.6039166666667
669;;Spain;cultural;42.343166666667;-3.7008611111111
669;;Spain;cultural;42.338861111111;-3.7006944444444
669;;Spain;cultural;42.338722222222;-3.7004166666667
669;Building at 15 Mazarelos square, Santiago de Compostela;Spain;cultural;42.878333;-8.5425
669;House at 1 Pescadería Vella square, Santiago de Compostela;Spain;cultural;42.880675;-8.54175
669;House at 2 Costa de San Domingos street, Santiago de Compostela;Spain;cultural;42.882431;-8.539669
669;Fountain of Santa Clara;Spain;cultural;42.884639;-8.541472
669;Building at 5 Cervantes square, Santiago de Compostela;Spain;cultural;42.881297;-8.542314
669;Wayside Cross at San Fiz de Solovio square, Santiago de Compostela;Spain;cultural;42.879241944444;-8.5417330555556
669;Braudon family house;Spain;cultural;42.882222;-8.54
669;Asorey family house;Spain;cultural;42.881083;-8.542725
669;House at 17 Rúa do Vilar, Santiago de Compostela;Spain;cultural;42.879246994811;-8.544303459695
669;Buildings at 42, 46, 50, and 61 Rúa do Vilar, Santiago de Compostela;Spain;cultural;42.878333;-8.544722
669;Wayside Cross at Rúa Vista Alegre, Santiago de Compostela;Spain;cultural;42.890931;-8.547417
669;Buildings at 34, 36, 38, 40 and 72-80 Rúa do Vilar, Santiago de Compostela;Spain;cultural;42.878333;-8.545278
669;Church of Saint Julian;Spain;cultural;42.899722;-8.446389
669;Subdelegacion del Gobierno;Spain;cultural;42.341694444444;-3.6955
669;Facultad de Teología del Norte de España-Sede Burgos;Spain;cultural;42.339444444444;-3.7062777777778
669;;Spain;cultural;42.34;-3.7121666666667
669;Church of Saint Martin;Spain;cultural;42.865767;-8.583136
669;Church of Saint Mary;Spain;cultural;42.897778;-8.585833
669;Hórreo das Tres Cepas;Spain;cultural;42.945;-8.590833
669;Rectory House, Fecha, Santiago de Compostela;Spain;cultural;42.970278;-8.579306
669;Wayside cross in Figueiras, Santiago de Compostela;Spain;cultural;42.897681;-8.585869
669;Church of Saint John;Spain;cultural;42.970206263757;-8.5788819391464
669;Chapel of Lamascal, Fecha, Santiago de Compostela;Spain;cultural;42.948303394692;-8.5864596511343
669;Chapel of A Uceira;Spain;cultural;42.84075;-8.527833
669;Chapel of Our Lady of Bethlehem;Spain;cultural;42.9491087926;-8.6265796423
669;Wayside Cross by Camiño Real de Piñeiro;Spain;cultural;42.848406;-8.522947
669;Hórreo of Manuel de Xertrudis;Spain;cultural;42.847244;-8.522869
669;Church of Saint Christopher, O Eixo;Spain;cultural;42.852882717772;-8.5160619127177
669;Hórreo de Neves;Spain;cultural;42.849367;-8.514528
669;Hórreo de Sampano;Spain;cultural;42.849931;-8.514528
669;Domingo Cepero School;Spain;cultural;42.853083;-8.514528
669;;Spain;cultural;42.341916666667;-3.7006944444444
669;Palacio Arzobispal de Burgos;Spain;cultural;42.339111111111;-3.7068055555556
669;;Spain;cultural;42.338388888889;-3.7077222222222
669;;Spain;cultural;42.338194444444;-3.708
669;;Spain;cultural;42.342611111111;-3.7044166666667
669;;Spain;cultural;42.340138888889;-3.704
669;;Spain;cultural;42.344083333333;-3.7009444444444
669;Church of Saint Mary;Spain;cultural;42.964027777778;-8.41625
669;Wayside Cross of Saint Mary Church, Cesar, Santiago de Compostela;Spain;cultural;42.964166944444;-8.4165833333333
669;Church of Saint Julian, O Carballal, Santiago de Compostela;Spain;cultural;42.924897;-8.435722
669;Church of Saint Peter;Spain;cultural;42.971833;-8.499042
669;Church of Saint Mary, Verdía, Santiago de Compostela;Spain;cultural;42.954228;-8.506792
669;House of the Bazán family;Spain;cultural;42.881;-8.5415
669;Wayside Cross in Aríns, Santiago de Compostela;Spain;cultural;42.865058;-8.508803
669;Wayside Cross of A Casa Da Torre Branca;Spain;cultural;42.867861;-8.509472
669;;Spain;cultural;42.338444444444;-3.699
669;;Spain;cultural;42.342166666667;-3.6997777777778
669;;Spain;cultural;42.346583333333;-3.6966666666667
669;Colegio de la Compañía, Santiago de Compostela;Spain;cultural;42.87825;-8.541775
669;House at 12 Casas Reais street, Santiago de Compostela;Spain;cultural;42.881389;-8.541611
669;House at 3 Rúa Tras Salomé street, Santiago de Compostela;Spain;cultural;42.878389;-8.543111
669;Chapel de Santas Mariñas;Spain;cultural;42.868139;-8.537778
669;Fountain of Santas Mariñas;Spain;cultural;42.868122;-8.537944
669;Chapel of Pastoriza;Spain;cultural;42.887597;-8.53775
669;Chapel of Pastoriza;Spain;cultural;42.887597;-8.53775
669;Wayside Cross of Lamas de Abade;Spain;cultural;42.860719;-8.535747
761;Maurel Frères Building;The Gambia;cultural;13.33640793;-16.38240388
749;Pendjari National Park;Benin;natural;11.05;1.5166666666667
749;Pendjari National Park;Benin;natural;11.25;1.5180555555556
943;Belfry of Charleroi;Belgium;cultural;50.411906;4.443881
1201;Mulanje Massif;Malawi;cultural;-15.9;35.65
1662;Si Thep historical park;Thailand;cultural;15.46658533;101.15009308
669;;Spain;cultural;42.197388888889;-4.1864722222222
669;;Spain;cultural;42.240361111111;-4.1111111111111
669;;Spain;cultural;42.313611111111;-3.5849722222222
669;;Spain;cultural;42.316138888889;-3.5871111111111
362;Old Town of Ghadamès;Libya;cultural;30.132;9.497
1631;Castrum Harenatium;Ancient Rome;cultural;51.8133;6.12833
669;;Spain;cultural;42.33625;-3.413
669;;Spain;cultural;42.928055555556;-8.1019444444444
669;;Spain;cultural;42.933333333333;-8.1008333333333
669;;Spain;cultural;42.927777777778;-8.0786111111111
669;Ermita de Valdefuentes;Spain;cultural;42.364194444444;-3.3696666666667
669;Fuente del carnero;Spain;cultural;42.363722222222;-3.3684444444444
669;Church of San Pedro de Lema;Spain;cultural;42.91625;-8.1611111111111
669;Igrexa da Mella, Arzúa;Spain;cultural;42.972222222222;-8.1369166666667
669;;Spain;cultural;42.358027777778;-3.4617777777778
669;;Spain;cultural;42.347111111111;-3.4394722222222
669;;Spain;cultural;42.949666666667;-8.2663888888889
669;;Spain;cultural;42.368638888889;-3.4793611111111
669;;Spain;cultural;42.918722222222;-8.1230555555556
669;;Spain;cultural;42.930821;-8.130253
669;;Spain;cultural;42.37;-3.4790277777778
669;;Spain;cultural;42.371444444444;-3.4847777777778
669;;Spain;cultural;42.368888888889;-3.4709722222222
669;;Spain;cultural;42.366888888889;-3.4805555555556
669;;Spain;cultural;42.345833333333;-3.4854166666667
669;;Spain;cultural;42.3465;-3.4851666666667
669;;Spain;cultural;42.322444444444;-3.4582222222222
669;;Spain;cultural;42.923611111111;-8.2647222222222
669;;Spain;cultural;42.910944444444;-8.24825
669;Garden of Pazo do Picón;Spain;cultural;42.905555555556;-8.34875
669;Church of Santaia de Arca;Spain;cultural;42.901611111111;-8.3633055555556
669;;Spain;cultural;42.906527777778;-8.3716111111111
669;;Spain;cultural;42.889444444444;-8.3088888888889
669;;Spain;cultural;42.895833333333;-8.3147222222222
669;Wayside cross in Gonzar;Spain;cultural;42.953333333333;-8.3055555555556
669;Church of Santa María de Gonzar, O Pino;Spain;cultural;42.953611111111;-8.305
669;Church of San Xiao de Lardeiros;Spain;cultural;42.994583333333;-8.2925
669;;Spain;cultural;42.987722222222;-8.2841666666667
669;Wayside crosses in Pereira;Spain;cultural;42.890916666667;-8.4027222222222
669;Church of San Miguel de Pereira;Spain;cultural;42.890555555556;-8.4018888888889
669;Church of San Vicenzo do Pino;Spain;cultural;42.937277777778;-8.3340555555556
669;;Spain;cultural;42.935277777778;-8.3480555555556
669;;Spain;cultural;42.415888888889;-3.3983888888889
